date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:02:38	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:02:37%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/Mariana.jpg	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/Mariana.jpg	(from http://saopaulo.drupalcamp.com.br/)
13:02:38	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:02:37%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/rafael-silva.jpg	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/rafael-silva.jpg	(from http://saopaulo.drupalcamp.com.br/)
13:02:40	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:02:40%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/renato.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/renato.png	(from http://saopaulo.drupalcamp.com.br/)
13:02:40	20879/20879	---M-Z	404	error ('Not%20Found')	text/html	etag:%221528041760-1%22	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/themes/custom/drupalcamp/assets/fonts/glyphicons-halflings-regular.woff2	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/themes/custom/drupalcamp/assets/fonts/glyphicons-halflings-regular.73.delayed	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_bNTPp8D0cUuaefo1uEuyyddB03PECvdU3nTK1Is6B5M.css)
13:02:42	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:02:41%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/sebas.jpg	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/sebas.jpg	(from http://saopaulo.drupalcamp.com.br/)
13:02:42	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:02:41%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/thabata.jpg	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/thabata.jpg	(from http://saopaulo.drupalcamp.com.br/)
13:02:44	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:02:44%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/weydson.jpg	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/weydson.jpg	(from http://saopaulo.drupalcamp.com.br/)
13:02:46	20877/20877	---MCZ	404	error ('Not%20Found')	text/html	etag:%221528041764-1%22	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/themes/custom/drupalcamp/assets/fonts/glyphicons-halflings-regular.woff	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/themes/custom/drupalcamp/assets/fonts/glyphicons-halflings-regular.74.delayed	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_bNTPp8D0cUuaefo1uEuyyddB03PECvdU3nTK1Is6B5M.css)
13:02:46	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:02:45%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/yago.jpg	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/yago.jpg	(from http://saopaulo.drupalcamp.com.br/)
13:02:48	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:02:47%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/itelios_logo_new.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/itelios_logo_new.png	(from http://saopaulo.drupalcamp.com.br/)
13:02:50	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:02:49%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/jussi_logo.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/jussi_logo.png	(from http://saopaulo.drupalcamp.com.br/)
13:02:50	20875/20875	---MCZ	404	error ('Not%20Found')	text/html	etag:%221528041768-1%22	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/themes/custom/drupalcamp/assets/fonts/glyphicons-halflings-regular.ttf	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/themes/custom/drupalcamp/assets/fonts/glyphicons-halflings-regular.75.delayed	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_bNTPp8D0cUuaefo1uEuyyddB03PECvdU3nTK1Is6B5M.css)
13:02:52	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:02:51%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/mmda.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/mmda.png	(from http://saopaulo.drupalcamp.com.br/)
13:02:52	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:02:51%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/acquia-logo.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/acquia-logo.png	(from http://saopaulo.drupalcamp.com.br/)
13:02:56	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:02:54%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/phpwomen.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/phpwomen.png	(from http://saopaulo.drupalcamp.com.br/)
13:02:56	20875/20875	---MCZ	404	error ('Not%20Found')	text/html	etag:%221528041774-1%22	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/themes/custom/drupalcamp/assets/fonts/glyphicons-halflings-regular.svg	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/themes/custom/drupalcamp/assets/fonts/glyphicons-halflings-regular.76.delayed	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_bNTPp8D0cUuaefo1uEuyyddB03PECvdU3nTK1Is6B5M.css)
13:02:58	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:02:57%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/logo-asl-org.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/logo-asl-org.png	(from http://saopaulo.drupalcamp.com.br/)
13:02:58	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:02:57%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/adb-logo.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/adb-logo.png	(from http://saopaulo.drupalcamp.com.br/)
13:03:00	165742/165742	---M--	200	added ('OK')	text/html	date:Sat,%2028%20Apr%202018%2005:33:21%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/themes/custom/drupalcamp/assets/fonts/fontawesome-webfont.eot?v=4.7.0	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/themes/custom/drupalcamp/assets/fonts/fontawesome-webfont3e6e.html	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_bNTPp8D0cUuaefo1uEuyyddB03PECvdU3nTK1Is6B5M.css)
13:03:02	165742/165742	---M--	200	added ('OK')	text/html	date:Fri,%2009%20Feb%202018%2003:17:01%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/themes/custom/drupalcamp/assets/fonts/fontawesome-webfont.eot?	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/themes/custom/drupalcamp/assets/fonts/fontawesome-webfontd41d.html	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_bNTPp8D0cUuaefo1uEuyyddB03PECvdU3nTK1Is6B5M.css)
13:03:04	77160/77160	---M--	200	added ('OK')	text/html	date:Sat,%2028%20Apr%202018%2005:33:21%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/themes/custom/drupalcamp/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/themes/custom/drupalcamp/assets/fonts/fontawesome-webfont3e6e-2.html	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_bNTPp8D0cUuaefo1uEuyyddB03PECvdU3nTK1Is6B5M.css)
13:03:06	98024/98024	---M--	200	added ('OK')	text/html	date:Sat,%2028%20Apr%202018%2005:33:21%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/themes/custom/drupalcamp/assets/fonts/fontawesome-webfont.woff?v=4.7.0	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/themes/custom/drupalcamp/assets/fonts/fontawesome-webfont3e6e-3.html	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_bNTPp8D0cUuaefo1uEuyyddB03PECvdU3nTK1Is6B5M.css)
13:03:08	165548/165548	---M--	200	added ('OK')	text/html	date:Sat,%2028%20Apr%202018%2005:33:21%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/themes/custom/drupalcamp/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/themes/custom/drupalcamp/assets/fonts/fontawesome-webfont3e6e-4.html	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_bNTPp8D0cUuaefo1uEuyyddB03PECvdU3nTK1Is6B5M.css)
13:03:10	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2028%20Apr%202018%2005:33:21%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/themes/custom/drupalcamp/assets/fonts/fontawesome-webfont.svg?v=4.7.0	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/themes/custom/drupalcamp/assets/fonts/fontawesome-webfont3e6e.svg	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_bNTPp8D0cUuaefo1uEuyyddB03PECvdU3nTK1Is6B5M.css)
13:03:14	5199/5199	---MC-	404	error ('Not%20Found')	text/html	etag:%221528041791%22	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/themes/custom/drupalcamp/assets/css/throbber.gif	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/themes/custom/drupalcamp/assets/css/throbber.gif	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_bNTPp8D0cUuaefo1uEuyyddB03PECvdU3nTK1Is6B5M.css)
13:03:27	5872/5872	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225b0e91dc-16f0%22	https://static.mailerlite.com/js/w/webforms.min.js?v3772b61f1ec61c541c401d4eadfdd02f	/home/william/websites/drupalcamp2017/static.mailerlite.com/js/w/webforms.min70f1.js	(from http://saopaulo.drupalcamp.com.br/)
13:04:44	1867826/1867826	---M--	200	added ('OK')	application/pdf	date:Thu,%2005%20Oct%202017%2008:18:30%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/Patrocinio-DrupalCamp-2017-ADB.pdf	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/Patrocinio-DrupalCamp-2017-ADB.pdf	(from http://saopaulo.drupalcamp.com.br/)
13:04:46	8044/8044	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://cdnjs.cloudflare.com/ajax/libs/waypoints/2.0.3/waypoints.min.js	/home/william/websites/drupalcamp2017/cdnjs.cloudflare.com/ajax/libs/waypoints/2.0.3/waypoints.min.js	(from http://saopaulo.drupalcamp.com.br/)
13:05:55	3143618/3143618	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Oct%202017%2021:01:22%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/vanessa.jpg	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/vanessa.jpg	(from http://saopaulo.drupalcamp.com.br/)
13:06:26	2098109/2098109	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Feb%202018%2003:17:01%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/themes/custom/drupalcamp/assets/images/saopaulo.jpg	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/themes/custom/drupalcamp/assets/images/saopaulo.jpg	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_bNTPp8D0cUuaefo1uEuyyddB03PECvdU3nTK1Is6B5M.css)
13:06:27	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:06:27%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/sao-paulo-overlay.jpg	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/sao-paulo-overlay.jpg	(from http://saopaulo.drupalcamp.com.br/)
13:06:28	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:06:29%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/js/js_J65IhXJzSzjoXjI0vb9YvMNLkFtBz4ZQDaDhpqPalvo.js	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/js/js_J65IhXJzSzjoXjI0vb9YvMNLkFtBz4ZQDaDhpqPalvo.js	(from http://saopaulo.drupalcamp.com.br/evento)
13:06:29	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:06:30%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/js/js_tL-GB7EYwK1wvQZ_0oIR0ixY1BRWB3pnS1Xh5DnXk5Y.js	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/js/js_tL-GB7EYwK1wvQZ_0oIR0ixY1BRWB3pnS1Xh5DnXk5Y.js	(from http://saopaulo.drupalcamp.com.br/contato)
13:06:30	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:06:31%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_flat_75_ffffff_40x100.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_flat_75_ffffff_40x100.png	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_xD0LxSb8ZrQZhbCr57ntwWxQKrWJQng4cQwhovYslfE.css)
13:06:32	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:06:32%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_highlight-soft_75_cccccc_1x100.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_xD0LxSb8ZrQZhbCr57ntwWxQKrWJQng4cQwhovYslfE.css)
13:06:33	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:06:33%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_75_e6e6e6_1x400.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_75_e6e6e6_1x400.png	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_xD0LxSb8ZrQZhbCr57ntwWxQKrWJQng4cQwhovYslfE.css)
13:06:34	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:06:35%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_75_dadada_1x400.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_75_dadada_1x400.png	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_xD0LxSb8ZrQZhbCr57ntwWxQKrWJQng4cQwhovYslfE.css)
13:06:35	0/0	UR-M--	412	error ('Precondition%20Failed')	image/png	date:Sat,%2028%20Apr%202018%2005:33:20%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_65_ffffff_1x400.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_65_ffffff_1x400.png	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_xD0LxSb8ZrQZhbCr57ntwWxQKrWJQng4cQwhovYslfE.css)
13:06:36	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:06:37%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_55_fbf9ee_1x400.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_55_fbf9ee_1x400.png	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_xD0LxSb8ZrQZhbCr57ntwWxQKrWJQng4cQwhovYslfE.css)
13:06:37	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:06:38%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_95_fef1ec_1x400.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_95_fef1ec_1x400.png	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_xD0LxSb8ZrQZhbCr57ntwWxQKrWJQng4cQwhovYslfE.css)
13:06:39	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:06:39%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_222222_256x240.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_222222_256x240.png	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_xD0LxSb8ZrQZhbCr57ntwWxQKrWJQng4cQwhovYslfE.css)
13:06:39	4369/4369	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Apr%202018%2005:33:20%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_888888_256x240.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_888888_256x240.png	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_xD0LxSb8ZrQZhbCr57ntwWxQKrWJQng4cQwhovYslfE.css)
13:06:40	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:06:41%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_454545_256x240.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_454545_256x240.png	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_xD0LxSb8ZrQZhbCr57ntwWxQKrWJQng4cQwhovYslfE.css)
13:06:42	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:06:42%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_2e83ff_256x240.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_2e83ff_256x240.png	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_xD0LxSb8ZrQZhbCr57ntwWxQKrWJQng4cQwhovYslfE.css)
13:06:42	0/0	UR-M--	412	error ('Precondition%20Failed')	image/png	date:Sat,%2028%20Apr%202018%2005:33:20%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_cd0a0a_256x240.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_cd0a0a_256x240.png	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_xD0LxSb8ZrQZhbCr57ntwWxQKrWJQng4cQwhovYslfE.css)
13:06:43	21953/-1	---M--	200	added ('OK')	text/html	etag:W/%221528041667-1%22	http://saopaulo.drupalcamp.com.br/node/2	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/node/2.html	(from http://saopaulo.drupalcamp.com.br/evento)
13:06:44	0/0	UR-M--	412	error ('Precondition%20Failed')	image/png	date:Sat,%2028%20Apr%202018%2005:33:20%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_flat_0_aaaaaa_40x100.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_flat_0_aaaaaa_40x100.png	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_xD0LxSb8ZrQZhbCr57ntwWxQKrWJQng4cQwhovYslfE.css)
13:06:45	22075/22075	---M--	200	added ('OK')	text/html	etag:W/%221528041676-1%22	http://saopaulo.drupalcamp.com.br/node/26	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/node/26.html	(from http://saopaulo.drupalcamp.com.br/content/o-que-ter%c3%a1-no-evento)
13:06:47	21199/-1	---M--	200	added ('OK')	text/html	etag:W/%221528041706-1%22	http://saopaulo.drupalcamp.com.br/node/41	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/node/41.html	(from http://saopaulo.drupalcamp.com.br/content/c%c3%b3digo-de-conduta)
13:06:48	0/0	UR-M--	412	error ('Precondition%20Failed')	image/jpeg	date:Sat,%2028%20Apr%202018%2005:33:21%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/themes/custom/drupalcamp/assets/images/saopaulo.jpg	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/themes/custom/drupalcamp/assets/images/saopaulo.jpg	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_bNTPp8D0cUuaefo1uEuyyddB03PECvdU3nTK1Is6B5M.css)
